*Action(SiteID=eBayMotors|Country=US|Currency=USD|Version=403|CC=UTF-8),ItemID,Relationship,RelationshipDetails
,,Compatibility,"Year=1986|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1984|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold); Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  08040241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  08040241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Van|Engine=2.2L 2237CC l4 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: Y, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Geo|Model=Prizm|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 5, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=4Runner|Engine=2.4L 2366CC l4 GAS SOHC Turbocharged|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Turbo; Catalytic Converter"
,,Compatibility,"Year=1983|Make=Toyota|Model=Camry|Engine=2.0L 1995CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: S, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Camry|Engine=2.0L 1995CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: S, MFI, Natural; [Exc Canada]; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Camry|Engine=2.0L 1995CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Canada; VIN: S, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1983|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07129241223893; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1983|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07129241223893; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Toyota|Model=Corolla|Engine=1.8L 1762CC 107Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Cressida|Engine=2.8L 2754CC l6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: M, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07880241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  08040241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Van|Engine=2.0L 1998CC 122Cu. In. l4 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: Y, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07717241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Geo|Model=Prizm|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1999|Make=Toyota|Model=Celica|Engine=2.2L 2164CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Rear; Catalytic Converter"
,,Compatibility,"Year=1984|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); FWD; VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Toyota|Model=Paseo|Engine=1.5L 1497CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1982|Make=Toyota|Model=Starlet|Engine=1.3L 1290CC l4 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: K, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=4Runner|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Camry|Engine=2.0L 1995CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Canada; VIN: S, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Celica|Engine=2.0L 1998CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: S, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1983|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07129241223893; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1982|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07879241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07718241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07717241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=4Runner|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1984|Make=Toyota|Model=Van|Engine=2.0L 1998CC 122Cu. In. l4 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: Y, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Van|Engine=2.0L 1998CC 122Cu. In. l4 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: Y, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07718241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Geo|Model=Prizm|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Geo|Model=Prizm|Engine=1.8L 1788CC 110Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Exc Calif; VIN: 8, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Camry|Engine=2.0L 1995CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: S, MFI, Natural; [Exc Canada]; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Toyota|Model=Celica|Engine=2.2L 2164CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); Rear; VIN: G, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); FWD; VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Paseo|Engine=1.5L 1497CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07880241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  08040241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  08040241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07717241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Geo|Model=Prizm|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 5, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Geo|Model=Prizm|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 5, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Turbocharged|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Turbo; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, Natural; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: E, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07553241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07717241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); FWD; VIN: A, Natural; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Toyota|Model=Tacoma|Engine=2.4L 2438CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: L, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Turbocharged|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Turbo; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Turbocharged|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Turbo; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  11551241223891; Direct Fit Catalytic Conv, Front; VIN: E, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Tercel|Engine=1.5L 1452CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07718241223891; Direct Fit Catalytic Conv, Front; VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1989|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Geo|Model=Prizm|Engine=1.6L 1588CC 98Cu. In. l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1988|Make=Toyota|Model=Tercel|Engine=1.5L 1456CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Calif (Sold)  07879241223891; Direct Fit Catalytic Conv, Front; VIN: E, 1BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Toyota|Model=4Runner|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1986|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, Natural; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); FWD; VIN: A, Natural; Catalytic Converter"
,,Compatibility,"Year=1987|Make=Toyota|Model=Corolla|Engine=1.6L 1587CC l4 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: A, 2BBL, Natural; Catalytic Converter"
,,Compatibility,"Year=1985|Make=Toyota|Model=Pickup|Engine=2.4L 2366CC l4 GAS SOHC Turbocharged|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: R, MFI, Turbo; Catalytic Converter"
